L 32,p 0.585000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;2102807
2;491126
3;302342
4;203932
5;143148
6;106901
7;84216
8;68067
9;56286
10;47777
11;40611
12;35058
13;30788
14;27444
15;24393
16;21897
17;19980
18;17741
19;16451
20;15141
21;14022
22;12823
23;11888
24;11306
25;10454
26;9758
27;9226
28;8666
29;8110
30;7770
31;7417
32;6983
33;6661
34;6176
35;6004
36;5692
37;5482
38;5256
39;5038
40;4804
41;4686
42;4436
43;4284
44;4121
45;3992
46;3793
47;3689
48;3565
49;3506
50;3357
51;3245
52;3179
53;3118
54;2921
55;2904
56;2789
57;2743
58;2640
59;2531
60;2520
61;2446
62;2440
63;2272
64;2223
65;2212
66;2163
67;2127
68;2043
69;1972
70;1974
71;1899
72;1896
73;1814
74;1825
75;1721
76;1755
77;1687
78;1625
79;1577
80;1539
81;1514
82;1492
83;1456
84;1414
85;1361
86;1396
87;1435
88;1315
89;1318
90;1363
91;1241
92;1294
93;1222
94;1173
95;1252
96;1145
97;1155
98;1076
99;1090
100;1103
101;1058
102;1104
103;1034
104;1020
105;1017
106;1016
107;961
108;967
109;953
110;969
111;943
112;927
113;908
114;868
115;877
116;888
117;882
118;868
119;860
120;808
121;832
122;807
123;793
124;774
125;760
126;725
127;730
128;712
129;715
130;710
131;715
132;715
133;708
134;664
135;691
136;700
137;636
138;670
139;707
140;631
141;673
142;670
143;612
144;554
145;592
146;626
147;583
148;604
149;595
150;517
151;607
152;549
153;559
154;563
155;551
156;570
157;509
158;538
159;538
160;544
161;529
162;493
163;524
164;506
165;459
166;469
167;450
168;478
169;500
170;480
171;442
172;485
173;450
174;470
175;431
176;467
177;458
178;427
179;462
180;439
181;398
182;390
183;429
184;385
185;407
186;416
187;363
188;449
189;354
190;395
191;375
192;352
193;341
194;369
195;348
196;370
197;368
198;370
199;347
200;377
201;388
202;394
203;351
204;296
205;364
206;325
207;343
208;339
209;342
210;331
211;317
212;330
213;303
214;298
215;305
216;302
217;316
218;257
219;322
220;274
221;330
222;280
223;308
224;288
225;296
226;296
227;278
228;309
229;288
